ID_SOLICITUD,FECHA_DEMANDA,HORA_DEMANDA,TIPO_PROD, IMPORTE_SOL ,WEB,IP_SOLICITUD,DISPOSITIVO,NAVEGADOR,EMAIL,TASA_INTERES,DECISION,MOTIVO_RECHAZO,ID_CLIENTE
3000000005819076,01/04/2019,01:49:25,B 2150850001, 12.000  ,1,188.26.199.201,browser_mobile,Chrome,GMAIL.COM,11.51,ABANDONADO,PG,2900010935155
3000000005812750,01/04/2019,10:42:32,B 2150850001, 4.250  ,1,88.10.44.69,browser_computer,Safari,TELEFONICA.NET,12.51,RECHAZADO,SC,2900010327041
3000000005819201,01/04/2019,17:51:56,B 2150850001, 4.500  ,1,77.208.170.64,browser_mobile,Chrome,GMAIL.COM,11.56,RECHAZADO,RI,2900010935251
3000000005819728,01/04/2019,12:49:35,B 2150850001, 4.500  ,1,90.94.223.86,browser_mobile,Chrome,GMAIL.COM,11.56,RECHAZADO,SC,2900010935251
3000000005815044,01/04/2019,01:49:22,B 2150850001, 5.000  ,1,139.47.114.214,browser_mobile,Safari,ME.COM,11.45,ABANDONADO,PG,2900007207166
3000000005811919,01/04/2019,01:49:20,B 2150850001, 15.000  ,1,95.127.145.229,browser_mobile,Chrome,GMAIL.COM,11.4,ABANDONADO,PG,2900006741576
3000000005820095,01/04/2019,02:13:21,B 2150850001, 12.000  ,1,83.56.247.91,browser_mobile,Chrome,GMAIL.COM,6.11,ABANDONADO,PG,2900010486340
3000000005812763,01/04/2019,15:52:30,B 2150850001, 15.000  ,1,2.141.74.93,browser_computer,Edge,HOTMAIL.COM,11.51,RECHAZADO,PF,2900006845423
3000000006060467,01/05/2019,01:47:33,B 2150850001, 4.000  ,1,92.187.93.50,browser_computer,Chrome,GMAIL.COM,11.46,ABANDONADO,PG,2900000665466
3000000006059971,01/05/2019,13:24:06,B 2150850001, 4.000  ,1,89.129.108.11,browser_mobile,Chrome,HOTMAIL.COM,20.63,ACEPTADO,,2900000833801
3000000006061864,01/05/2019,09:56:31,B 2150850001, 5.500  ,1,188.76.240.30,browser_mobile,Other,GMAIL.COM,11.45,ABANDONADO,ZO,2900001539699
3000000006059629,01/05/2019,11:57:09,B 2150850001, 4.000  ,1,89.131.192.133,browser_mobile,Chrome,HOTMAIL.COM,18.4,RECHAZADO,BA,2900010955144
3000000006060969,01/05/2019,01:47:33,B 2150850001, 5.000  ,1,37.11.230.148,browser_computer,Chrome,HOTMAIL.COM,12.52,ABANDONADO,PG,2900006485731
3000000006060583,01/05/2019,17:09:48,B 2150850001, 4.000  ,1,81.0.37.3,browser_mobile,Chrome,GMAIL.COM,11.56,RECHAZADO,BA,2900010998529
3000000006062219,01/05/2019,01:47:33,B 2150850001, 10.000  ,1,185.210.23.13,browser_mobile,Chrome,HOTMAIL.COM,8.84,ABANDONADO,PG,2900010998826
3000000006058814,01/05/2019,09:34:13,B 2150850001, 4.000  ,1,47.60.41.235,browser_mobile,Chrome,HOTMAIL.COM,11.45,ACEPTADO,,2900002773774
3000000006058263,01/05/2019,01:47:33,B 2150850001, 12.000  ,1,80.224.89.167,browser_mobile,Chrome,HOTMAIL.ES,8.79,ABANDONADO,PG,2900002551955
3000000006059497,01/05/2019,10:15:32,B 2150850001, 6.000  ,1,81.61.129.146,browser_mobile,Safari,HOTMAIL.COM,10.25,RECHAZADO,BA,2900006981939
3000000006059139,01/05/2019,13:46:38,B 2150850001, 10.500  ,1,85.58.23.61,browser_mobile,Chrome,GMAIL.COM,11.41,RECHAZADO,BU,2900006647005
3000000006059313,01/05/2019,18:06:37,B 2150850001, 4.000  ,1,85.58.23.61,browser_mobile,Chrome,GMAIL.COM,12.52,ABANDONADO,ZC,2900001209520
3000000005555339,01/03/2019,09:30:19,B 2150850001, 4.000  ,1,47.60.46.94,browser_mobile,Chrome,GMAIL.COM,20.63,ABANDONADO,ZC,2900010463284
3000000005557232,01/03/2019,01:12:32,B 2150850001,  ,1,193.153.130.241,browser_mobile,Chrome,GMAIL.COM,0,ABANDONADO,PG,2900003177816
3000000005557576,01/03/2019,01:12:32,B 2150850001,  ,1,178.57.184.47,browser_mobile,Chrome,HOTMAIL.COM,0,ABANDONADO,PG,2900001961529
3000000005560255,01/03/2019,14:33:19,B 2150850001, 4.000  ,1,143.131.201.46,browser_computer,Chrome,GMAIL.COM,20.63,ABANDONADO,ZO,2900001736664
3000000005810966,01/04/2019,12:14:30,B 2150850001, 6.000  ,1,46.24.245.233,browser_mobile,Safari,YAHOO.COM,17.05,ABANDONADO,ZI,2900001288388
3000000005818593,01/04/2019,02:13:20,B 2150850001,  ,1,201.233.152.116,browser_computer,Edge,GMAIL.COM,0,ABANDONADO,PG,2900010934949
3000000005820044,01/04/2019,20:02:23,B 2150850001, 15.000  ,1,81.35.114.183,browser_computer,Safari,GMAIL.COM,6.11,ABANDONADO,WA,2900010935472
3000000006058979,01/05/2019,10:34:52,B 2150850001, 15.000  ,1,90.173.67.227,browser_mobile,Other,HOTMAIL.COM,11.41,ABANDONADO,WA,2900010218055
3000000006062402,01/05/2019,22:43:51,B 2150850001, 12.000  ,1,91.196.209.85,browser_mobile,Chrome,GMAIL.COM,6.01,ABANDONADO,WA,2900001934833
3000000005554051,01/03/2019,14:47:29,B 2150850001, 5.000  ,1,201.233.152.116,browser_computer,Edge,GMAIL.COM,11.46,ACEPTADO,,2900002320630
3000000005554182,01/03/2019,00:46:37,B 2150850001, 15.000  ,1,201.233.152.116,browser_computer,Edge,GMAIL.COM,6.01,ABANDONADO,PG,2900006731992
3000000005555565,01/03/2019,09:47:03,B 2150850001, 4.000  ,1,201.233.152.116,browser_computer,Edge,GMAIL.COM,11.45,ABANDONADO,ZC,2900007062328
3000000005556321,01/03/2019,12:20:14,B 2150850001, 4.000  ,1,81.47.42.153,browser_mobile,Chrome,GMAIL.COM,12.52,RECHAZADO,BU,2900001446138
3000000005560816,01/03/2019,12:48:51,B 2150850001, 4.250  ,1,201.233.152.116,browser_computer,Edge,GMAIL.COM,11.45,RECHAZADO,BU,2900000933454
3000000005554640,01/03/2019,11:18:22,B 2150850001, 12.000  ,1,201.233.152.116,browser_computer,Edge,GMAIL.COM,11.4,RECHAZADO,BA,2900002631167
3000000005555329,01/03/2019,00:46:37,B 2150850001, 15.000  ,1,188.76.73.48,browser_computer,Firefox,GMAIL.COM,8.68,ABANDONADO,PG,2900006271053
3000000005557028,01/03/2019,00:47:09,B 2150850001, 12.000  ,1,31.4.189.57,browser_mobile,Other,GMAIL.COM,6.01,ABANDONADO,PG,2900003093829
3000000005557187,01/03/2019,13:13:29,B 2150850001, 6.000  ,1,188.76.7.2,browser_mobile,Chrome,HOTMAIL.COM,10.25,ACEPTADO,,2900007378807
3000000005560023,01/03/2019,09:55:19,B 2150850001, 15.000  ,1,188.76.7.2,browser_mobile,Chrome,GMAIL.COM,8.68,ACEPTADO,,2900000611636
3000000005555201,01/03/2019,10:35:46,B 2150850001, 5.500  ,1,188.76.73.48,browser_computer,Firefox,GMAIL.COM,12.52,RECHAZADO,BA,2900010237095
3000000005557878,01/03/2019,17:10:44,B 2150850001, 12.000  ,1,92.186.97.157,browser_mobile,Chrome,HOTMAIL.COM,8.14,ACEPTADO,,2900002215405
3000000005559615,01/03/2019,13:44:08,B 2150850001, 15.000  ,1,47.61.251.102,browser_mobile,Chrome,GMAIL.COM,8.79,ABANDONADO,ZC,2900010863312
3000000005556551,01/03/2019,12:37:02,B 2150850001, 15.000  ,1,46.6.133.155,browser_mobile,Opera,HOTMAIL.COM,6.12,ACEPTADO,,2900010862280
3000000005558417,01/03/2019,10:23:45,B 2150850001, 5.500  ,1,31.4.198.135,browser_mobile,Safari,HOTMAIL.COM,11.45,ACEPTADO,,2900010842698
3000000005559089,01/03/2019,01:09:28,B 2150850001, 10.000  ,1,37.11.53.214,browser_computer,Chrome,HOTMAIL.ES,8.73,ABANDONADO,PG,2900000844923
3000000005555710,01/03/2019,14:50:52,B 2150850001, 4.000  ,1,77.231.165.130,browser_mobile,Chrome,GMAIL.COM,11.45,RECHAZADO,FN,2900010443910
3000000005560794,01/03/2019,00:46:39,B 2150850001, 12.000  ,1,46.27.114.81,browser_computer,Safari,GMAIL.COM,11.41,ABANDONADO,PG,2900001546754
3000000005554386,01/03/2019,15:20:09,B 2150850001, 15.000  ,1,213.143.60.150,browser_mobile,Chrome,GMAIL.COM,9.22,ABANDONADO,ZC,2900002590663
3000000005556524,01/03/2019,11:56:51,B 2150850001, 5.000  ,1,31.4.198.135,browser_mobile,Safari,HOTMAIL.COM,11.56,RECHAZADO,BU,2900010862325
3000000005556412,01/03/2019,14:25:53,B 2150850001, 5.000  ,1,31.4.198.135,browser_mobile,Safari,HOTMAIL.COM,20.62,RECHAZADO,CO,2900002073473
3000000005556034,01/03/2019,11:07:40,B 2150850001, 10.000  ,1,84.77.114.115,browser_mobile,Chrome,HOTMAIL.COM,11.41,RECHAZADO,FN,2900006591574
3000000005559247,01/03/2019,14:24:14,B 2150850001, 15.000  ,1,31.4.198.135,browser_mobile,Safari,HOTMAIL.COM,11.41,ACEPTADO,,2900001073128
3000000005557751,01/03/2019,00:46:38,B 2150850001, 15.000  ,1,47.60.41.235,browser_mobile,Chrome,HOTMAIL.COM,8.68,ABANDONADO,PG,2900002474486
3000000005555306,01/03/2019,13:31:14,B 2150850001, 6.000  ,1,90.94.225.229,browser_mobile,Chrome,GMAIL.COM,10.36,ABANDONADO,DT,2900002465103
3000000005811731,01/04/2019,11:44:52,B 2150850001, 4.000  ,1,84.78.246.169,browser_mobile,Chrome,GMAIL.COM,20.74,ABANDONADO,ZC,2900007228691
3000000005818495,01/04/2019,01:49:24,B 2150850001, 4.000  ,1,83.165.66.108,browser_mobile,Chrome,GMAIL.COM,11.55,ABANDONADO,PG,2900006981382
3000000005811809,01/04/2019,14:15:52,B 2150850001, 4.000  ,1,47.60.41.235,browser_mobile,Chrome,HOTMAIL.COM,20.62,RECHAZADO,FN,2900000779558
3000000005818315,01/04/2019,01:49:24,B 2150850001, 15.000  ,1,77.230.54.199,browser_mobile,Chrome,HOTMAIL.COM,8.14,ABANDONADO,PG,2900003778968
3000000005810463,01/04/2019,02:13:18,B 2150850001, 6.000  ,1,46.6.202.4,browser_mobile,Safari,GMAIL.COM,10.36,ABANDONADO,PG,2900010932701
3000000005811877,01/04/2019,18:47:39,B 2150850001, 4.000  ,1,188.84.255.1,browser_mobile,Safari,HOTMAIL.COM,11.44,ACEPTADO,,2900002653788
3000000005818456,01/04/2019,01:49:24,B 2150850001, 12.000  ,1,37.15.134.8,browser_mobile,Chrome,GMAIL.COM,8.24,ABANDONADO,PG,2900006396258
3000000005821638,01/04/2019,01:49:27,B 2150850001, 15.000  ,1,85.85.66.206,browser_mobile,Chrome,GMAIL.COM,8.24,ABANDONADO,PG,2900001199570
3000000005814903,01/04/2019,16:10:10,B 2150850001, 4.000  ,1,37.15.134.8,browser_mobile,Chrome,GMAIL.COM,20.62,ABANDONADO,DO,2900007383805
3000000005821173,01/04/2019,10:29:46,B 2150850001, 12.000  ,1,212.40.251.12,browser_mobile,Safari,GMAIL.COM,8.14,ABANDONADO,ZC,2900006611428
3000000005814465,01/04/2019,16:23:53,B 2150850001, 4.000  ,1,31.4.156.3,browser_mobile,Safari,HOTMAIL.COM,12.48,RECHAZADO,BA,2900002033609
3000000005819906,01/04/2019,13:56:33,B 2150850001, 8.750  ,1,188.76.96.238,browser_mobile,Safari,ICLOUD.COM,10.25,ACEPTADO,,2900002685482
3000000005814681,01/04/2019,02:13:19,B 2150850001, 6.000  ,1,85.60.162.12,browser_mobile,Safari,HOTMAIL.COM,10.25,ABANDONADO,PG,2900001813569
3000000005818654,01/04/2019,13:10:47,B 2150850001, 4.000  ,1,83.39.106.26,browser_computer,Chrome,GMAIL.COM,18.25,ACEPTADO,,2900001354750
3000000005819323,01/04/2019,01:49:25,B 2150850001, 9.750  ,1,46.222.0.231,browser_mobile,Other,GMAIL.COM,10.25,ABANDONADO,PG,2900002175889
3000000005811555,01/04/2019,02:13:18,B 2150850001, 9.000  ,1,176.83.70.101,browser_mobile,Chrome,GMAIL.COM,10.36,ABANDONADO,PG,2900003025132
3000000005815814,01/04/2019,12:51:01,B 2150850001, 15.000  ,1,31.221.207.166,browser_mobile,Chrome,GMAIL.COM,11.4,RECHAZADO,FN,2900006569800
3000000005817344,01/04/2019,14:17:17,B 2150850001, 4.000  ,1,37.135.236.100,browser_computer,Firefox,GMAIL.COM,12.51,RECHAZADO,BA,2900010601466
3000000005813334,01/04/2019,01:49:21,B 2150850001, 15.000  ,1,77.208.166.111,browser_mobile,Chrome,HOTMAIL.COM,11.4,ABANDONADO,PG,2900000670257
3000000005818406,01/04/2019,12:55:04,B 2150850001, 15.000  ,1,5.154.48.223,browser_mobile,Chrome,HOTMAIL.COM,8.25,RECHAZADO,PF,2900010925218
3000000005821259,01/04/2019,12:04:59,B 2150850001, 12.000  ,1,90.173.147.221,browser_computer,Chrome,HOTMAIL.COM,6.11,ACEPTADO,,2900010935810
3000000006059759,01/05/2019,09:21:09,B 2150850001, 13.000  ,1,79.146.255.27,browser_mobile,Chrome,GMAIL.COM,11.41,ACEPTADO,,2900003022781
3000000006059657,01/05/2019,10:31:27,B 2150850001, 8.000  ,1,83.138.210.161,browser_mobile,Chrome,GMAIL.COM,10.37,RECHAZADO,PF,2900010998397
3000000006061234,01/05/2019,02:15:22,B 2150850001, 4.000  ,1,2.152.82.228,browser_mobile,Safari,GMAIL.COM,11.56,ABANDONADO,PG,2900010824250
3000000006059600,01/05/2019,01:47:33,B 2150850001, 8.000  ,1,213.143.49.59,browser_mobile,Chrome,GMAIL.COM,10.25,ABANDONADO,PG,2900006551219
3000000005556212,01/03/2019,11:04:11,B 2150850001, 15.000  ,1,93.176.147.212,browser_computer,Firefox,GMAIL.COM,11.41,ABANDONADO,DT,2900003124881
3000000005810865,01/04/2019,02:13:18,B 2150850001, 10.000  ,1,77.231.49.143,browser_mobile,Chrome,GMAIL.COM,13.11,ABANDONADO,PG,2900000891629
3000000005811554,01/04/2019,09:44:51,B 2150850001, 15.000  ,1,88.13.49.158,browser_mobile,Chrome,HOTMAIL.COM,11.51,ABANDONADO,DT,2900006309202
3000000005811873,01/04/2019,02:13:19,B 2150850001,  ,1,145.1.204.153,browser_computer,Chrome,GMAIL.COM,0,ABANDONADO,PG,2900010932970
3000000005813097,01/04/2019,11:28:51,B 2150850001, 15.000  ,1,185.10.250.119,browser_mobile,Safari,GMAIL.COM,11.4,ABANDONADO,ZC,2900000919377
3000000005814870,01/04/2019,02:13:19,B 2150850001,  ,1,93.176.133.109,browser_mobile,Chrome,GMAIL.COM,0,ABANDONADO,PG,2900010933833
3000000005817121,01/04/2019,02:13:20,B 2150850001,  ,1,85.219.74.43,browser_computer,Chrome,GMAIL.COM,0,ABANDONADO,PG,2900001857959
3000000005820292,01/04/2019,02:13:21,B 2150850001,  ,1,217.217.98.135,browser_mobile,Chrome,GMAIL.COM,0,ABANDONADO,PG,2900001925193
3000000006058363,01/05/2019,09:09:08,B 2150850001, 11.000  ,1,85.49.206.16,browser_computer,Chrome,ICLOUD.COM,11.52,ABANDONADO,WA,2900010863359
3000000006058447,01/05/2019,09:33:12,B 2150850001, 12.000  ,1,62.57.41.102,browser_computer,Chrome,GMAIL.COM,8.68,ABANDONADO,WA,2900000808855
3000000005554177,01/03/2019,15:23:29,B 2150850001, 5.000  ,1,188.76.80.255,browser_mobile,Chrome,GMAIL.COM,11.45,ABANDONADO,ZC,2900003728328
3000000005557932,01/03/2019,15:06:55,B 2150850001, 4.000  ,1,31.4.157.50,browser_mobile,Chrome,GMAIL.COM,20.63,RECHAZADO,BU,2900000854837
3000000005560326,01/03/2019,14:11:30,B 2150850001, 5.000  ,1,90.71.80.211,browser_mobile,Chrome,GMAIL.COM,18.39,ACEPTADO,,2900010863233
3000000005558481,01/03/2019,18:37:30,B 2150850001, 11.000  ,1,85.48.52.111,browser_mobile,Safari,HOTMAIL.ES,9.27,ACEPTADO,,2900010307536
3000000005557871,01/03/2019,00:46:38,B 2150850001, 12.000  ,1,85.52.243.154,browser_mobile,Safari,HOTMAIL.ES,11.41,ABANDONADO,PG,2900007259409
3000000005556318,01/03/2019,11:14:11,B 2150850001, 10.500  ,1,31.4.203.18,browser_mobile,Other,GMAIL.COM,13.12,ABANDONADO,ZC,2900003261170
3000000005554897,01/03/2019,01:09:26,B 2150850001, 4.000  ,1,90.77.77.209,browser_computer,Chrome,GMAIL.COM,11.45,ABANDONADO,PG,2900006820341
3000000005560403,01/03/2019,11:13:08,B 2150850001, 4.000  ,1,188.76.58.117,browser_mobile,Chrome,GMAIL.COM,11.45,RECHAZADO,BA,2900001757942
3000000005555904,01/03/2019,00:46:37,B 2150850001, 15.000  ,1,151.182.15.5,browser_computer,Chrome,HOTMAIL.COM,11.41,ABANDONADO,PG,2900006323545
3000000005555268,01/03/2019,09:04:14,B 2150850001, 15.000  ,1,92.187.18.185,browser_computer,Firefox,GMAIL.COM,6.12,RECHAZADO,FI,2900007464681
3000000005558543,01/03/2019,12:51:01,B 2150850001, 7.500  ,1,188.76.58.117,browser_mobile,Chrome,GMAIL.COM,10.36,RECHAZADO,IG,2900010862923
3000000005817235,01/04/2019,13:30:54,B 2150850001, 4.000  ,1,195.135.248.10,browser_mobile,Chrome,GMAIL.COM,12.51,RECHAZADO,BA,2900001207206
3000000005819839,01/04/2019,10:29:31,B 2150850001, 5.000  ,1,188.77.45.189,browser_computer,Opera,HOTMAIL.COM,11.57,RECHAZADO,BA,2900010935313
3000000005819513,01/04/2019,19:11:30,B 2150850001, 6.500  ,1,188.76.58.117,browser_mobile,Chrome,GMAIL.COM,17.05,RECHAZADO,BA,2900010372993
3000000005815306,01/04/2019,01:49:22,B 2150850001, 13.000  ,1,90.171.99.48,browser_mobile,Other,HOTMAIL.COM,8.78,ABANDONADO,PG,2900003089734
3000000005820454,01/04/2019,09:17:12,B 2150850001, 4.000  ,1,83.54.17.138,browser_computer,Safari,GMAIL.COM,20.62,RECHAZADO,FI,2900002262309
3000000005812312,01/04/2019,01:49:20,B 2150850001, 4.000  ,1,85.48.186.127,browser_mobile,Chrome,GMAIL.COM,11.44,ABANDONADO,PG,2900007353059
3000000005817135,01/04/2019,01:49:23,B 2150850001, 15.000  ,1,139.47.114.75,browser_mobile,Safari,HOTMAIL.ES,11.51,ABANDONADO,PG,2900010934609
3000000005810011,01/04/2019,10:55:50,B 2150850001, 4.000  ,1,83.50.155.111,browser_computer,Chrome,HOTMAIL.COM,20.62,RECHAZADO,BA,2900002980239
3000000005815988,01/04/2019,01:49:23,B 2150850001, 8.000  ,1,47.63.11.210,browser_mobile,Chrome,GMAIL.COM,15.9,ABANDONADO,PG,2900000981673
3000000005814440,01/04/2019,16:13:16,B 2150850001, 6.000  ,1,91.116.97.208,browser_mobile,Chrome,HOTMAIL.COM,10.25,RECHAZADO,BU,2900003045628
3000000005814992,01/04/2019,12:03:18,B 2150850001, 15.000  ,1,47.63.84.224,browser_mobile,Chrome,HOTMAIL.COM,11.51,ACEPTADO,,2900002667780
3000000005818157,01/04/2019,11:33:54,B 2150850001, 6.000  ,1,95.169.233.128,browser_mobile,Chrome,GMAIL.COM,17.04,RECHAZADO,BA,2900007421261
3000000005820638,01/04/2019,17:57:21,B 2150850001, 6.000  ,1,46.6.138.62,browser_mobile,Chrome,GMAIL.COM,10.25,ABANDONADO,ZC,2900000777278
3000000005818679,01/04/2019,01:49:25,B 2150850001, 15.000  ,1,47.63.84.224,browser_mobile,Chrome,HOTMAIL.COM,11.4,ABANDONADO,PG,2900001708272
3000000005814479,01/04/2019,01:49:22,B 2150850001, 10.000  ,1,83.165.92.246,browser_mobile,Chrome,HOTMAIL.COM,9.32,ABANDONADO,PG,2900002782117
3000000005815547,01/04/2019,17:22:02,B 2150850001, 10.000  ,1,188.87.54.5,browser_mobile,Chrome,YAHOO.ES,8.13,RECHAZADO,BA,2900000874433
3000000005812687,01/04/2019,01:49:20,B 2150850001, 4.000  ,1,47.61.250.11,browser_mobile,Chrome,GMAIL.COM,20.62,ABANDONADO,PG,2900002000727
3000000005820767,01/04/2019,01:49:26,B 2150850001, 4.000  ,1,37.15.22.87,browser_mobile,Chrome,GMAIL.COM,18.26,ABANDONADO,PG,2900001475698
3000000005819741,01/04/2019,09:13:23,B 2150850001, 15.000  ,1,139.47.123.80,browser_mobile,Chrome,HOTMAIL.COM,8.14,ACEPTADO,,2900002712155
3000000005812429,01/04/2019,18:54:32,B 2150850001, 5.000  ,1,77.231.166.24,browser_mobile,Chrome,HOTMAIL.COM,11.56,ACEPTADO,,2900006829718
3000000005811560,01/04/2019,19:18:34,B 2150850001, 4.000  ,1,88.15.96.123,browser_mobile,Safari,GMAIL.COM,11.44,RECHAZADO,BU,2900001294445
3000000005817582,01/04/2019,13:47:29,B 2150850001, 5.000  ,1,88.8.85.154,browser_computer,Firefox,HOTMAIL.COM,20.62,ACEPTADO,,2900003711546
3000000005815713,01/04/2019,13:44:03,B 2150850001, 5.000  ,1,91.116.116.88,browser_mobile,Chrome,GMAIL.COM,11.55,ACEPTADO,,2900001838268
3000000005819129,01/04/2019,01:49:25,B 2150850001, 15.000  ,1,62.15.136.220,browser_mobile,Chrome,GMAIL.COM,11.51,ABANDONADO,PG,2900002712202
3000000005818780,01/04/2019,16:05:59,B 2150850001, 5.000  ,1,90.170.80.36,browser_computer,Chrome,GMAIL.COM,12.51,RECHAZADO,BA,2900002740416
3000000005818643,01/04/2019,13:08:16,B 2150850001, 15.000  ,1,62.15.136.220,browser_mobile,Chrome,GMAIL.COM,6.11,RECHAZADO,RI,2900006976858
3000000005818170,01/04/2019,11:00:09,B 2150850001, 7.000  ,1,85.52.163.36,browser_computer,Safari,GMAIL.COM,10.25,RECHAZADO,AN,2900010912733
3000000005812104,01/04/2019,10:56:17,B 2150850001, 4.000  ,1,79.159.26.168,browser_computer,Chrome,HOTMAIL.COM,20.62,ABANDONADO,ZO,2900010641082
3000000005812289,01/04/2019,12:37:58,B 2150850001, 12.000  ,1,212.97.191.132,browser_computer,Chrome,HOTMAIL.COM,8.78,RECHAZADO,RI,2900010933072
3000000005818251,01/04/2019,13:02:42,B 2150850001, 4.000  ,1,84.121.176.218,browser_mobile,Safari,HOTMAIL.COM,20.62,ABANDONADO,DO,2900006577979
3000000006062188,01/05/2019,02:15:23,B 2150850001, 10.000  ,1,83.38.19.242,browser_mobile,Safari,HOTMAIL.COM,8.84,ABANDONADO,PG,2900001647855
3000000006059293,01/05/2019,02:15:22,B 2150850001, 6.000  ,1,213.179.97.75,browser_mobile,Chrome,GMAIL.COM,10.25,ABANDONADO,PG,2900006981939
3000000006059703,01/05/2019,15:23:52,B 2150850001, 4.000  ,1,83.54.147.17,browser_mobile,Safari,HOTMAIL.COM,20.63,RECHAZADO,IG,2900003803977
3000000006060648,01/05/2019,02:15:22,B 2150850001, 12.000  ,1,88.22.192.215,browser_mobile,Safari,GMAIL.COM,8.68,ABANDONADO,PG,2900001190879
3000000006061412,01/05/2019,02:15:22,B 2150850001, 4.000  ,1,176.83.48.40,browser_mobile,Chrome,HOTMAIL.COM,12.63,ABANDONADO,PG,2900010426442
3000000006060627,01/05/2019,13:11:52,B 2150850001, 15.000  ,1,83.46.184.77,browser_computer,Edge,HOTMAIL.COM,11.52,RECHAZADO,IG,2900000630936
3000000006059890,01/05/2019,12:52:53,B 2150850001, 14.000  ,1,88.8.85.154,browser_computer,Firefox,HOTMAIL.COM,8.68,RECHAZADO,BU,2900007064916
3000000005555346,01/03/2019,01:12:31,B 2150850001,  ,1,2.154.144.190,browser_mobile,Other,GMAIL.COM,0,ABANDONADO,PG,2900010861781
3000000005556481,01/03/2019,01:12:32,B 2150850001,  ,1,46.6.160.249,browser_mobile,Chrome,GMAIL.COM,0,ABANDONADO,PG,2900002099352
3000000005556856,01/03/2019,01:12:32,B 2150850001,  ,1,84.76.61.77,browser_mobile,Chrome,YAHOO.ES,0,ABANDONADO,PG,2900003179966
3000000005812286,01/04/2019,02:13:19,B 2150850001,  ,1,85.52.243.74,browser_mobile,Chrome,GMAIL.COM,0,ABANDONADO,PG,2900000616004
3000000005813297,01/04/2019,02:13:19,B 2150850001,  ,1,62.117.150.163,browser_mobile,Chrome,HOTMAIL.COM,0,ABANDONADO,PG,2900003240937
3000000006059601,01/05/2019,12:17:53,B 2150850001, 10.500  ,1,95.120.141.51,browser_computer,Chrome,GMAIL.COM,9.38,ABANDONADO,WA,2900000642306
3000000006060770,01/05/2019,16:13:53,B 2150850001, 15.000  ,1,31.4.197.187,browser_mobile,Chrome,HOTMAIL.COM,8.68,ABANDONADO,WA,2900000715189
3000000006062511,01/05/2019,23:19:32,B 2150850001, 4.000  ,1,83.38.19.242,browser_computer,Internet Explorer,HOTMAIL.COM,11.56,ABANDONADO,WA,2900001751994
3000000005557397,01/03/2019,01:09:27,B 2150850001, 10.000  ,1,188.171.57.220,browser_mobile,Chrome,HOTMAIL.COM,9.22,ABANDONADO,PG,2900002383297
3000000005554328,01/03/2019,11:50:35,B 2150850001, 4.000  ,1,77.228.140.135,browser_mobile,Safari,GMAIL.COM,11.56,RECHAZADO,SC,2900001757478
3000000005560659,01/03/2019,14:23:52,B 2150850001, 15.000  ,1,79.155.151.80,browser_mobile,Chrome,HOTMAIL.COM,6.01,RECHAZADO,BA,2900002653080
3000000005557937,01/03/2019,00:46:38,B 2150850001, 6.000  ,1,84.120.226.152,browser_mobile,Chrome,GMAIL.COM,10.25,ABANDONADO,PG,2900007114125
3000000005555390,01/03/2019,00:46:37,B 2150850001, 10.000  ,1,92.176.207.146,browser_computer,Chrome,HOTMAIL.COM,11.41,ABANDONADO,PG,2900001930434
3000000005556199,01/03/2019,17:30:52,B 2150850001, 10.000  ,1,88.15.119.31,browser_computer,Chrome,GMAIL.COM,11.52,RECHAZADO,SC,2900003044430
3000000005554623,01/03/2019,13:42:00,B 2150850001, 4.000  ,1,85.85.238.83,browser_computer,Chrome,HOTMAIL.COM,11.45,ABANDONADO,DO,2900010806172
3000000005561280,01/03/2019,18:41:16,B 2150850001, 4.000  ,1,2.138.74.102,browser_mobile,Chrome,GMAIL.COM,11.45,RECHAZADO,BA,2900010302392
3000000005560282,01/03/2019,01:09:29,B 2150850001, 4.000  ,1,88.17.137.31,browser_computer,Chrome,HOTMAIL.ES,11.45,ABANDONADO,PG,2900006596440
3000000005558170,01/03/2019,09:33:06,B 2150850001, 6.000  ,1,195.135.248.147,browser_mobile,Chrome,YAHOO.COM,12.51,ACEPTADO,,2900001583405
3000000005558736,01/03/2019,09:49:17,B 2150850001, 15.000  ,1,85.59.44.169,browser_mobile,Safari,YAHOO.ES,8.25,RECHAZADO,BA,2900010608481
3000000005560410,01/03/2019,14:45:08,B 2150850001, 12.250  ,1,188.76.116.115,browser_mobile,Chrome,HOTMAIL.COM,8.25,ACEPTADO,,2900001411734
3000000005559918,01/03/2019,11:23:21,B 2150850001, 4.000  ,1,90.171.222.133,browser_mobile,Chrome,GMAIL.COM,12.51,ACEPTADO,,2900001746594
3000000005556054,01/03/2019,16:54:47,B 2150850001, 4.000  ,1,77.230.117.208,browser_mobile,Safari,HOTMAIL.COM,12.52,ABANDONADO,ZC,2900010438284
3000000005559063,01/03/2019,10:23:43,B 2150850001, 15.000  ,1,188.26.195.239,browser_mobile,Chrome,HOTMAIL.COM,6.12,ABANDONADO,ZO,2900001974006
3000000005558615,01/03/2019,14:15:01,B 2150850001, 4.000  ,1,188.76.116.115,browser_mobile,Chrome,HOTMAIL.COM,11.45,RECHAZADO,BA,2900001210613
3000000005556103,01/03/2019,16:44:24,B 2150850001, 12.000  ,1,81.184.5.249,browser_computer,Firefox,GMAIL.COM,6.01,RECHAZADO,BA,2900007092558
